Product ID,Brand Name,Category of Product,Product Name,Product Size,Product Rating,Number of reviews,Number of people liked product,Price,Kind of Marketing Flag,Options of Products
1317635,Marc Jacobs Fragrances,Perfume,Daisy Eau So Fresh,4.25 oz/ 125 mL,4.5,923,44300,118.0,0, - 0.67 oz/ 20 mL Eau de Toilette Spray - 2.5 oz/ 75 mL Eau De Toilette Spray - 4.25 oz/ 125 mL Eau De Toilette Spray  - Out of stock: 0.33 oz/ 10 mL Eau de Toilette Roll-On
2036960,Marc Jacobs Fragrances,Perfume,Daisy Love,3.4 oz/ 100 mL,4.5,248,15300,106.0,0, - 0.67 oz/ 20 mL Eau de Toilette Spray - 1.7 oz/ 50 mL Eau de Toilette  Spray - 3.4 oz/ 100 mL Eau de Toilette  Spray  - 0.33 oz/ 10 mL Eau de Toilette  Pen Spray
1632751,Marc Jacobs Fragrances,Perfume,Daisy Dream,1.7 oz/ 50 mL,4.0,282,24100,86.0,0, - 0.67 oz/ 20 mL Eau de Toilette Spray - 1 oz Eau de Toilette Spray - 1.7 oz/ 50 mL Eau de Toilette Spray  - 0.33 oz/ 10 mL Eau de Toilette Rollerball
1029958,Marc Jacobs Fragrances,Perfume,Daisy Love Eau So Sweet,3.4 oz/ 100 mL,4.5,184,8000,106.0,0, - 0.67 oz/ 20 mL Eau de Toilette Spray -  1.6 oz/ 50 mL Eau de Toilette Spray - 3.3 oz/ 100 mL Eau de Toilette Spray - 3.4 oz/ 100 mL Eau de Toilette Spray  - 0.33 oz/ 10 mL Eau de Toilette Spray
2176063,Marc Jacobs Fragrances,Perfume Gift Sets,Daisy Mini Perfume Set,no size,4.5,36,11900,22.0,limited edition · exclusive,no options
2316917,Marc Jacobs Fragrances,Fragrance,Daisy Mini Perfume Set,3 x 0.33 oz/ 10 mL,0.0,0,653,55.0,limited edition,no options
1202621,Marc Jacobs Fragrances,Rollerballs & Travel Size,Daisy Rollerball,0.33 oz/ 10 mL,4.5,35,0,30.0,exclusive,no options
2249423,Marc Jacobs Fragrances,Perfume,Daisy Love Daze,1.6 oz/ 50 mL,5.0,13,1600,86.0,limited edition · exclusive,no options
631911,Marc Jacobs Fragrances,Cologne,Men,4.2 oz/ 125 mL,5.0,84,2200,93.0,0, - 4.2 oz/ 125 mL Eau de Toilette Spray 
2036986,Marc Jacobs Fragrances,Rollerballs & Travel Size,Daisy Love Pen Spray,0.33 oz/ 10 mL,4.5,75,6900,30.0,0,no options
1838234,Marc Jacobs Fragrances,Perfume,Divine Decadence,1.7 oz/ 50 mL,4.0,110,6300,99.0,0, - 1 oz/ 30 mL Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray 
2249399,Marc Jacobs Fragrances,Perfume,Daisy Daze,1.6 oz/ 50 mL,5.0,5,1800,86.0,limited edition · exclusive,no options
1128859,Marc Jacobs Fragrances,Perfume,Daisy Eau de Parfum,1.7 oz,4.5,194,7400,95.0,0,no options
2316982,Marc Jacobs Fragrances,Perfume Gift Sets,Daisy Love Eau de Toilette Set,no size,0.0,0,237,114.0,limited edition · online only,no options
1739499,Marc Jacobs Fragrances,Perfume,Daisy Dream Forever Eau de Parfum,1.7 oz/ 50 mL,4.5,65,6200,95.0,0,no options
1790179,Marc Jacobs Fragrances,Perfume,Splash: Rain,3.4 oz,4.0,34,3100,62.0,limited edition,no options
1632744,Marc Jacobs Fragrances,Rollerballs & Travel Size,Daisy Dream Rollerball,0.33 oz/ 10 mL,4.5,130,9600,30.0,exclusive,no options
2249407,Marc Jacobs Fragrances,Perfume,Daisy Eau So Fresh Daze,2.5 oz/ 75 mL,4.5,4,1300,100.0,limited edition · exclusive,no options
2198844,Marc Jacobs Fragrances,Rollerballs & Travel Size,Daisy Love Eau So Sweet Penspray,0.33 oz/ 10 mL,0.0,0,0,30.0,0,no options
2249415,Marc Jacobs Fragrances,Perfume,Daisy Dream Daze,1.6 oz/ 50 mL,4.0,1,737,86.0,limited edition · exclusive,no options
1790161,Marc Jacobs Fragrances,Perfume,Splash: Pear,3.4 oz,4.0,37,2000,62.0,limited edition,no options
1790153,Marc Jacobs Fragrances,Perfume,Splash: Cucumber,3.4 oz,4.0,21,1700,62.0,limited edition,no options
2249373,Marc Jacobs Fragrances,Perfume Gift Sets,Daisy Love Eau De Toilette Gift Set,no size,0.0,0,610,90.0,limited edition · exclusive,no options
1354919,Marc Jacobs Fragrances,Rollerballs & Travel Size,Daisy Eau So Fresh Rollerball,0.33 oz/ 10 mL,4.5,23,0,30.0,exclusive,no options
1319805,Marc Jacobs Fragrances,Body Lotions & Body Oils,Daisy Eau So Fresh Body Lotion,5.1 oz/ 150 mL,4.5,14,2100,45.0,online only,no options
2176089,Marc Jacobs Fragrances,Perfume Gift Sets,Daisy Love Makeup Gift Set,no size,4.5,8,1200,90.0,limited edition · exclusive,no options
2198836,Marc Jacobs Fragrances,Perfume Gift Sets,Marc Jacobs Daisy Penspray Trio,no size,0.0,0,1600,45.0,exclusive,no options
2184992,Mario Badescu,Blemish & Acne Treatments,Drying Lotion,1 oz/ 29 mL,4.0,208,28200,17.0,online only,no options
2185064,Mario Badescu,Mists & Essences,"Facial Spray with Aloe, Herbs and Rosewater",no size,4.0,185,27900,12.0,online only,no options
2185049,Mario Badescu,Mists & Essences,"Facial Spray with Aloe, Cucumber and Green Tea",no size,4.0,82,13300,12.0,online only,no options
2185072,Mario Badescu,Toners,Glycolic Acid Toner,8 oz/ 236 mL,4.5,48,12000,18.0,online only,no options
2185056,Mario Badescu,Mini Size,"Facial Spray with Aloe, Herbs and Rosewater Mini",no size,4.5,56,13500,7.0,online only,no options
2185387,Mario Badescu,Face Serums,Vitamin C Serum,1 oz/ 29 mL,4.0,29,6800,45.0,online only,no options
2185023,Mario Badescu,Mists & Essences,"Facial Spray with Aloe, Chamomile and Lavender",no size,4.5,53,11300,12.0,online only,no options
2184950,Mario Badescu,Face Wash & Cleansers,Acne Facial Cleanser,6 oz/ 177 mL,4.0,50,11000,15.0,online only,no options
2185296,Mario Badescu,Lip Balms & Treatments,Lip Balm,0.35 oz/ 10 g,4.5,86,12600,8.0,online only,no options
2259901,Mario Badescu,Toners,Witch Hazel & Rosewater Toner,8 oz/ 236 mL,4.5,16,7300,14.0,0,no options
2184968,Mario Badescu,Exfoliators,Botanical Exfoliating Scrub,3.4 oz/ 100 mL,4.5,23,4100,26.0,online only,no options
2185130,Mario Badescu,Moisturizers,Seaweed Night Cream,1 oz/ 28 g,4.0,30,4300,22.0,online only,no options
2185007,Mario Badescu,Face Wash & Cleansers,Enzyme Cleansing Gel,8 oz/ 236 mL,4.0,40,4000,14.0,online only,no options
2185031,Mario Badescu,Mini Size,"Facial Spray with Aloe, Cucumber and Green Tea Mini",no size,4.0,25,6500,7.0,online only,no options
2185106,Mario Badescu,Eye Creams & Treatments,Hyaluronic Eye Cream,0.5 oz/ 14 g,3.0,54,8500,18.0,online only,no options
2185080,Mario Badescu,Face Wash & Cleansers,Glycolic Foaming Cleanser,6 oz/ 177 mL,4.5,32,5400,16.0,online only,no options
2185122,Mario Badescu,Face Masks,Super Collagen Mask,2 oz/ 56 g,4.0,15,6300,18.0,online only,no options
2185312,Mario Badescu,Moisturizers,Oil Free Moisturizer Broad Spectrum SPF 30,2 oz/ 59 spfL,4.0,17,3200,28.0,online only,no options
2185015,Mario Badescu,Mini Size,"Facial Spray with Aloe, Chamomile and Lavender Mini",no size,4.5,18,5100,7.0,online only,no options
2334126,Mario Badescu,Mists & Essences,Facial Spray with Aloe Sage & Orange Blossom,no size,4.0,4,2200,12.0,online only,no options
2185379,Mario Badescu,Toners,Buffering Lotion,1 oz/ 29 mL,4.5,24,3000,19.0,online only,no options
2184976,Mario Badescu,Moisturizers,Buttermilk Moisturizer,2 oz/ 59 mL,4.0,22,4500,18.0,online only,no options
2185395,Mario Badescu,Face Serums,Silver Powder,1 oz/ 28 g,4.5,19,3600,12.0,online only,no options
2184984,Mario Badescu,Toners,Cucumber Cleansing Lotion,8 oz/ 236 mL,4.0,13,2000,15.0,online only,no options
2185114,Mario Badescu,Toners,Special Cucumber Lotion,8 oz/ 236 mL,3.5,9,1900,15.0,online only,no options
2185098,Mario Badescu,Face Serums,Herbal Hydrating Serum,1 oz/ 29 mL,5.0,6,2600,30.0,online only,no options
2185320,Mario Badescu,Face Serums,Cellufirm Drops,1 oz/ 29 mL,3.5,4,1200,25.0,online only,no options
1734458,Marvis,Teeth Whitening,Whitening Mint Toothpaste,no size,4.5,95,13700,13.5,online only,no options
1734474,Marvis,Teeth Whitening,Jasmin Mint Toothpaste,no size,4.5,71,4800,10.5,online only,no options
1734441,Marvis,Teeth Whitening,Classic Strong Mint Toothpaste,no size,4.5,30,5300,10.5,online only,no options
1734508,Marvis,Skincare,Whitening Mint Toothpaste Mini,no size,4.0,13,6200,7.5,online only,no options
1734466,Marvis,Teeth Whitening,Aquatic Mint Toothpaste,no size,4.5,26,2700,10.5,0,no options
1734540,Marvis,Teeth Whitening,7 Days of Flavor Set,no size,4.5,26,8000,36.0,online only,no options
1890730,Marvis,Teeth Whitening,Strong Mint Mouthwash Concentrate,4.1 oz/ 120 mL,4.0,5,1700,22.5,online only,no options
1734524,Marvis,Skincare,Jasmin Mint Toothpaste Mini,no size,5.0,19,3900,6.0,online only,no options
1816834,Marvis,Teeth Whitening,Toothbrush,no size,4.0,22,2800,6.0,online only,no options
1794023,Marvis,Teeth Whitening,Amarelli Licorice Toothpaste,no size,4.5,24,1800,10.5,online only,no options
1794056,Marvis,Teeth Whitening,Ginger Mint Toothpaste,no size,4.0,17,1500,10.5,online only,no options
1734482,Marvis,Teeth Whitening,Cinnamon Mint Toothpaste,no size,4.0,20,1700,10.5,online only,no options
1734490,Marvis,Skincare,Classic Strong Mint Toothpaste Mini,no size,3.5,7,2400,6.0,online only,no options
1734516,Marvis,Skincare,Aquatic Mint Toothpaste Mini,no size,4.0,5,1600,6.0,online only,no options
1734532,Marvis,Skincare,Cinnamon Mint Toothpaste Mini,no size,3.5,8,1500,6.0,online only,no options
1574219,MDSolarSciences,Face Sunscreen,Mineral Crème Broad Spectrum SPF 50 UVA-UVB Sunscreen,no size,4.5,364,11800,30.0,0,no options
2336626,Melt Cosmetics,Eye Palettes,Rust Eyeshadow Palette,no size,5.0,10,4200,58.0,exclusive,no options
2229656,Melt Cosmetics,Eye Palettes,Smoke Sessions Eyeshadow Palette,0.58 oz / 16.47 g,4.5,189,37900,48.0,exclusive,no options
2229631,Melt Cosmetics,Eye Palettes,Gemini Eyeshadow Palette,0.73 oz / 20.70 g ,4.5,140,19100,58.0,exclusive,no options
2272557,Melt Cosmetics,Eye Palettes,Radioactive Pressed Pigment Palette,0.66 oz/ 18.80 g,4.5,42,10800,48.0,exclusive,no options
2229250,Melt Cosmetics,Lipstick,Lipstick,0.14 oz / 4.05 g ,4.0,44,15700,19.0,exclusive,no options
2284982,Melt Cosmetics,Eye Palettes,Amor Eterno Eyeshadow Palette,0.524 oz/ 16.20 g,4.5,77,19600,58.0,exclusive,no options
2228930,Melt Cosmetics,Lipstick,Liquid Lipstick,0.10 oz / 3.12 mL,4.0,59,19700,19.0,exclusive,no options
2229664,Melt Cosmetics,Eye Palettes,Impulsive Pressed Pigment Palette,no size,4.5,117,17400,65.0,exclusive,no options
2335263,Melt Cosmetics,Eye Palettes,Millennial Pinx Eyeshadow Palette,no size,3.0,42,3400,58.0,exclusive,no options
2229649,Melt Cosmetics,Eye Palettes,Twenty-Seven Eyeshadow Palette,0.73 oz / 20.70 g ,4.5,33,11700,58.0,exclusive,no options
2229482,Melt Cosmetics,Lip Liner,Allday Everyday Lipliner,0.40 oz / 1.20 g,5.0,21,7600,17.0,exclusive,no options
2228914,Melt Cosmetics,Highlighter,Digital Dust Highlight,0.28 oz/ 8 g,4.5,35,11200,39.0,exclusive,no options
2229599,Melt Cosmetics,Blush,Blushlight,0.149 oz / 4.215 g,4.5,14,6500,22.0,exclusive,no options
2336642,Melt Cosmetics,Lip Gloss,Crushed Glitter Lip Gloss,0.12 oz/ 3.7 mL,3.5,21,3500,16.0,exclusive,no options
2338291,Melt Cosmetics,Eyeliner,Ultra Matte Gel Eyeliner,no size,4.0,13,6300,19.0,exclusive,no options
2253979,Melt Cosmetics,Eyeliner,Ultra Matte Liquid Eyeliner,0.15 oz/ 4.5 g,3.5,49,1300,16.0,exclusive · online only,no options
2236933,Melt Cosmetics,Eye Palettes,Baby Girl Eyeshadow Palette Stack,0.529 oz / 15 g,5.0,7,4700,58.0,exclusive · online only,no options
2229417,Melt Cosmetics,Eyeliner,Allday Everyday Eyeliner,0.40 oz / 1.20 g,4.0,19,4200,17.0,exclusive · online only,no options
2254068,Melt Cosmetics,Liquid Lipstick,Liquid Lipstick – Undertone Noods,0.114 oz/ 3.38 mL,3.5,23,5900,19.0,exclusive · online only,no options
2229581,Melt Cosmetics,Blush,Blush,4.044 g / 0.143 oz,4.0,24,6300,22.0,exclusive,no options
2288355,Melt Cosmetics,Highlighter,Amor Eterno Illuminacion Highlighter,0.24 oz/ 7 g,3.5,18,5000,39.0,exclusive,no options
2254027,Melt Cosmetics,Liquid Lipstick,Amor Eterno Liquid Lipstick,0.112 oz/ 3.2 g,3.5,9,1600,19.0,exclusive · online only,no options
2229672,Melt Cosmetics,Eye Palettes,Blueprint Eyeshadow Palette Stack,0.42 oz / 12.01 g ,4.0,15,3400,48.0,exclusive,no options
2236925,Melt Cosmetics,Eye Palettes,Gun Metal Eyeshadow Palette Stack,0.36 oz / 10.40 g,4.0,18,3100,48.0,exclusive · online only,no options
2229680,Melt Cosmetics,Eye Palettes,Shape Shift Eyeshadow Palette Stack,0.38 oz / 10.8 g,3.5,16,2700,48.0,exclusive,no options
2236941,Melt Cosmetics,Eye Palettes,Haze Eyeshadow Palette Stack,0.32 oz / 8.88 g,4.0,5,2100,48.0,exclusive · online only,no options
472845,Michael Kors,Perfume,Michael Kors Eau De Parfum,3.4 oz,4.5,510,10900,118.0,online only, - 1 oz Eau de Parfum Spray - 1.7 oz Eau de Parfum Spray - 3.4 oz Eau de Parfum Spray 
1854777,Michael Kors,Perfume,Wonderlust,3.4 oz/ 100 mL,4.0,50,5100,118.0,online only, - 1.0 oz/ 30 mL Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray - 3.4 oz/ 100 mL Eau de Parfum Spray  - 0.34 oz/ 10 mL Eau de Parfum Rollerball
1703677,Michael Kors,Perfume,Sexy Amber,3.4 oz/ 100 mL,4.5,50,5000,112.0,0, - 1 oz/ 30 mL Eau De Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray - 3.4 oz/ 100 mL Eau de Parfum Spray  - 0.34 oz/ 10 mL  Rollerball
1871813,Michael Kors,Rollerballs & Travel Size,Wonderlust Rollerball,0.34 oz/ 10 mL,4.0,14,3000,30.0,online only,no options
2317709,Michael Kors,Perfume Gift Sets,Michael Kors Signature Set,no size,0.0,0,108,122.0,limited edition · online only,no options
1733740,Michael Kors,Cologne,Extreme Blue,1.4 oz/ 41 mL,5.0,7,781,56.0,online only, - 1.4 oz/ 41 mL Eau de Toilette Spray 
1703701,Michael Kors,Rollerballs & Travel Size,Sexy Amber Rollerball,0.34 oz/ 10 mL,4.0,14,2800,30.0,0,no options
1739358,Michael Kors,Aftershave,Extreme Blue After Shave Balm,5 oz/ 150 mL,5.0,1,278,45.0,online only,no options
1739341,Michael Kors,Bath & Shower,Extreme Blue Hair And Body Wash,5 oz/ 150 mL,5.0,1,371,32.0,online only,no options
1706043,Michael Kors,Lotions & Oils,Michael Kors Body Crème,5.9 oz/ 174 mL,5.0,1,511,60.0,online only,no options
2169423,MILK MAKEUP,Face Primer,Hydro Grip Primer,no size,4.0,1000,82700,30.0,exclusive,no options
2062412,MILK MAKEUP,Mascara,KUSH High Volume Mascara,no size,4.0,5000,80200,24.0,exclusive,no options
2062446,MILK MAKEUP,Lipstick,Lip + Cheek,1 oz/ 28 g,4.0,665,78000,28.0,0,no options
2191252,MILK MAKEUP,Mini Size,Hydro Grip Primer Mini,no size,4.0,511,60800,15.0,exclusive,no options
2306108,MILK MAKEUP,Moisturizers,Vegan Milk Moisturizer,no size,4.5,1000,17200,38.0,exclusive,no options
2341980,MILK MAKEUP,Value & Gift Sets,Day + Night Serum and Mask Face Set,no size,5.0,4,5400,39.0,exclusive,no options
2306322,MILK MAKEUP,Makeup,Mini Lip + Cheek,0.21 oz/ 6 g,4.0,228,31100,15.0,exclusive,no options
1898162,MILK MAKEUP,Bronzer,Matte Bronzer,1 oz/ 30mL,4.0,628,58400,28.0,0,no options
1782085,MILK MAKEUP,Moisturizers,Cooling Water,no size,4.0,1000,81500,26.0,0,no options
2261873,MILK MAKEUP,Value & Gift Sets,MVPs Set,no size,4.0,79,42900,39.0,limited edition · exclusive,no options
2100501,MILK MAKEUP,Eyebrow,KUSH Fiber Brow Gel,0.15 oz/ 4.5 mL,4.5,1000,52700,20.0,exclusive,no options
2341865,MILK MAKEUP,Lip Balms & Treatments,Melatonin Overnight Lip Mask,0.28 oz/ 8 g,5.0,4,8700,22.0,exclusive,no options
2354926,MILK MAKEUP,Face Serums,Melatonin Overnight Serum,1 oz/ 30 g,5.0,1,5100,36.0,exclusive,no options
2306330,MILK MAKEUP,Face Wash & Cleansers,Vegan Milk Cleanser,no size,4.5,565,6300,30.0,exclusive,no options
2078947,MILK MAKEUP,Makeup,KUSH High Volume Mascara Mini,no size,3.5,4000,34700,12.0,exclusive,no options
2306264,MILK MAKEUP,Concealer,Flex Concealer,0.2 oz/ 5.9 mL,4.0,507,52200,28.0,exclusive,no options
2217545,MILK MAKEUP,Mascara,KUSH Growhouse Lash + Brow Serum,0.12 oz/ 3.5 mL,4.0,299,25200,48.0,exclusive,no options
2118032,MILK MAKEUP,Foundation,Blur Liquid Matte Foundation,1 oz/ 30 mL,4.0,2000,59500,40.0,0,no options
2242105,MILK MAKEUP,Foundation,Flex Foundation Stick,no size,4.0,924,26200,36.0,exclusive,no options
2169415,MILK MAKEUP,Lip Balm & Treatment,KUSH Lip Balm,0.10 oz/ 3 g,4.0,801,54100,16.0,0,no options
1782069,MILK MAKEUP,Highlighter,Highlighter ,1 oz/ 28 g,4.0,289,27100,28.0,0,no options
1840362,MILK MAKEUP,Foundation,Sunshine Skin Tint SPF 30,0.7 oz,4.0,683,45200,42.0,0,no options
2306116,MILK MAKEUP,Moisturizers,Vegan Milk Moisturizer Mini,no size,4.5,1000,8600,19.0,exclusive,no options
2117984,MILK MAKEUP,Setting Spray & Powder,Blur + Set Matte Loose Setting Powder,0.87 oz/ 25 g,4.5,840,30500,29.0,exclusive,no options
2289056,MILK MAKEUP,Face Sets,Triple The Kush Set,no size,4.0,68,14900,25.0,limited edition · exclusive,no options
2043529,MILK MAKEUP,Moisturizers,Cooling Water Mini,no size,3.0,395,32100,15.0,0,no options
2032753,MILK MAKEUP,Highlighter,Holographic Stick,0.25 oz/ 7.1 g,4.0,624,81900,15.0,0,no options
1898196,MILK MAKEUP,Face Primer,Blur Stick,no size,3.5,2000,101400,36.0,0,no options
2074532,MILK MAKEUP,Makeup,Highlighter Mini,0.21 oz/ 6 g,3.5,123,19500,15.0,0,no options
2062420,MILK MAKEUP,Face Serums,Watermelon Brightening Serum,no size,4.0,240,27600,36.0,0,no options
2169274,MILK MAKEUP,Eye Masks,Cooling Water Eye Patches,6 pairs,4.0,81,14700,22.0,exclusive,no options
2237758,MILK MAKEUP,Lipstick,Glow Oil Lip + Cheek,0.18 oz/ 5.1 g,3.5,95,17300,15.0,exclusive,no options
1935568,MILK MAKEUP,Toners,Matcha Toner,no size,3.5,253,29900,28.0,0,no options
2306348,MILK MAKEUP,Skincare,Mini Vegan Milk Cleanser,2 oz/ 59 mL,4.5,570,3100,15.0,exclusive,no options
2203834,MILK MAKEUP,Mascara,KUSH Lash Primer,no size,4.0,305,9500,24.0,exclusive,no options
2203826,MILK MAKEUP,Mascara,KUSH Waterproof Mascara,0.32 oz/ 9.5 mL,3.0,535,6300,24.0,exclusive,no options
2295996,MILK MAKEUP,Eyeliner,Tattoo Stamp,0.03 oz / 1 mL  ,4.0,367,63300,12.0,0,no options
2117919,MILK MAKEUP,Eyeliner,Long Wear Gel Eyeliner,0.01 oz/ 0.28 g,3.5,174,19000,22.0,exclusive,no options
2032753,MILK MAKEUP,Makeup,Holographic Stick Mini,0.25 oz/ 7.1 g,4.0,336,41200,15.0,0,no options
2242782,MILK MAKEUP,Highlighter,Flex Highlighter,no size,4.5,88,18500,28.0,exclusive,no options
2169233,MILK MAKEUP,Face Masks,Matcha Detoxifying Face Mask,no size,4.5,86,15700,26.0,exclusive,no options
2203891,MILK MAKEUP,Face Masks,Cannabis Sativa Seed Oil Hydrating Face Mask,no size,4.0,78,18600,26.0,exclusive · online only,no options
2141984,MILK MAKEUP,Makeup,Mini Watermelon Brightening Serum,no size,3.0,80,15900,18.0,exclusive,no options
1782093,MILK MAKEUP,Face Oils,Hydrating Oil Stick,1 oz/ 28 g,4.0,212,30100,26.0,0,no options
2032738,MILK MAKEUP,Makeup,Blur Stick Mini,no size,3.0,58,2100,18.0,0,no options
